[02_00_39_12] ==> new recording
setup:
       model size -> 21802
       EPOCH -> 8
       lr -> 0.02
       base_lr -> 0.02
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> mnist
       seed -> 1
0,26.88%,NAN,40.15%
1,48.20%,NAN,55.89%
2,62.30%,NAN,68.70%
3,73.47%,NAN,78.38%
4,80.08%,NAN,82.85%
5,84.15%,NAN,86.05%
6,86.83%,NAN,88.52%
7,88.87%,NAN,90.23%

[02_00_40_28] ==> new recording
setup:
       model size -> 33736
       EPOCH -> 10
       lr -> 0.02
       base_lr -> 0.02
       epsilon -> 2.0
       delta -> 0.0011775148291071208
       std -> 1.2208025146484376
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.07630015716552735 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.034782608695652174
       num_workers -> 25
       local_batch_size -> 16
       pub_data_size -> 16
       pub_data_batch_size -> 8
       non_iid -> True
       train_data_len -> 4600
       train_batch_size -> 160
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> colorectal
       seed -> 1
0,14.97%,NAN,17.54%
1,24.34%,NAN,27.82%
2,31.89%,NAN,34.84%
3,34.97%,NAN,37.34%
4,39.01%,NAN,42.61%
5,43.87%,NAN,45.86%
6,47.42%,NAN,49.37%
7,51.13%,NAN,52.63%
8,53.61%,NAN,53.88%
9,55.99%,NAN,57.64%

[02_00_41_52] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 8
       lr -> 0.02
       base_lr -> 0.02
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> fashion
       seed -> 1
0,29.18%,NAN,44.37%
1,53.95%,NAN,58.36%
2,61.92%,NAN,63.85%
3,66.40%,NAN,67.42%
4,69.39%,NAN,69.58%
5,70.82%,NAN,70.93%
6,71.74%,NAN,71.63%
7,72.58%,NAN,72.41%

[02_00_42_53] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 10
       lr -> 0.02
       base_lr -> 0.02
       epsilon -> 2.0
       delta -> 0.0007105421828459393
       std -> 1.0804217254638673
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.0675263578414917 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.021975003433594285
       num_workers -> 25
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 7281
       train_batch_size -> 160
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> usps
       seed -> 1
0,19.17%,NAN,24.22%
1,32.48%,NAN,41.90%
2,44.24%,NAN,47.23%
3,48.73%,NAN,52.22%
4,54.28%,NAN,55.85%
5,59.33%,NAN,59.84%
6,63.52%,NAN,62.98%
7,66.76%,NAN,65.87%
8,69.41%,NAN,68.66%
9,72.56%,NAN,70.20%

[02_00_43_32] ==> new recording
setup:
       model size -> 21802
       EPOCH -> 8
       lr -> 0.04
       base_lr -> 0.04
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> mnist
       seed -> 1
0,37.09%,NAN,55.22%
1,68.11%,NAN,78.59%
2,82.05%,NAN,85.73%
3,87.52%,NAN,89.99%
4,90.63%,NAN,92.33%
5,92.03%,NAN,93.10%
6,92.75%,NAN,93.69%
7,93.42%,NAN,94.23%

[02_00_44_48] ==> new recording
setup:
       model size -> 33736
       EPOCH -> 10
       lr -> 0.04
       base_lr -> 0.04
       epsilon -> 2.0
       delta -> 0.0011775148291071208
       std -> 1.2208025146484376
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.07630015716552735 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.034782608695652174
       num_workers -> 25
       local_batch_size -> 16
       pub_data_size -> 16
       pub_data_batch_size -> 8
       non_iid -> True
       train_data_len -> 4600
       train_batch_size -> 160
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> colorectal
       seed -> 1
0,19.83%,NAN,25.81%
1,31.23%,NAN,35.84%
2,40.07%,NAN,46.87%
3,49.63%,NAN,55.89%
4,57.28%,NAN,58.90%
5,61.49%,NAN,61.90%
6,64.52%,NAN,64.41%
7,66.49%,NAN,66.17%
8,67.41%,NAN,65.66%
9,66.80%,NAN,66.42%

[02_00_46_11] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 8
       lr -> 0.04
       base_lr -> 0.04
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> fashion
       seed -> 1
0,41.19%,NAN,58.39%
1,64.23%,NAN,67.79%
2,70.05%,NAN,70.81%
3,72.00%,NAN,72.08%
4,73.41%,NAN,73.49%
5,74.40%,NAN,74.59%
6,75.51%,NAN,75.40%
7,76.57%,NAN,75.85%

[02_00_47_15] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 10
       lr -> 0.04
       base_lr -> 0.04
       epsilon -> 2.0
       delta -> 0.0007105421828459393
       std -> 1.0804217254638673
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.0675263578414917 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.021975003433594285
       num_workers -> 25
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 7281
       train_batch_size -> 160
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> usps
       seed -> 1
0,25.36%,NAN,42.00%
1,45.97%,NAN,50.77%
2,56.22%,NAN,59.09%
3,64.78%,NAN,65.82%
4,70.55%,NAN,70.15%
5,76.25%,NAN,75.19%
6,79.89%,NAN,76.68%
7,81.91%,NAN,78.33%
8,83.63%,NAN,79.72%
9,85.18%,NAN,80.57%

[02_00_47_53] ==> new recording
setup:
       model size -> 21802
       EPOCH -> 8
       lr -> 0.08
       base_lr -> 0.08
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> mnist
       seed -> 1
0,52.04%,NAN,78.05%
1,84.67%,NAN,90.00%
