
[01_18_04_32] ==> new recording
setup:
       model size -> 21802
       EPOCH -> 8
       lr -> 0.2
       base_lr -> 0.2
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> mnist
       seed -> 1
0,70.63%,NAN,90.02%
1,92.15%,NAN,94.17%
2,94.04%,NAN,94.96%
3,94.74%,NAN,95.62%
4,95.47%,NAN,95.82%
5,95.47%,NAN,95.80%
6,95.66%,NAN,96.25%
7,95.94%,NAN,96.21%

[01_18_05_51] ==> new recording
setup:
       model size -> 33736
       EPOCH -> 10
       lr -> 0.20000000000000004
       base_lr -> 0.2
       epsilon -> 2.0
       delta -> 0.0011775148291071208
       std -> 1.2208025146484376
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.07630015716552735 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.034782608695652174
       num_workers -> 25
       local_batch_size -> 16
       pub_data_size -> 16
       pub_data_batch_size -> 8
       non_iid -> True
       train_data_len -> 4600
       train_batch_size -> 160
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> colorectal
       seed -> 1
0,38.47%,NAN,52.13%
1,59.43%,NAN,62.66%
2,66.00%,NAN,67.42%
3,65.22%,NAN,65.41%
4,67.76%,NAN,68.17%
5,70.71%,NAN,71.93%
6,70.73%,NAN,69.92%
7,73.56%,NAN,71.93%
8,73.24%,NAN,72.68%
9,74.57%,NAN,74.44%

[01_18_07_09] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 8
       lr -> 0.2
       base_lr -> 0.2
       epsilon -> 2.0
       delta -> 0.00014970842696039103
       std -> 0.7920307563781739
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.04950192227363587 and malicious worker number:30"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
       sampling_rate -> 0.005334222370395066
       num_workers -> 50
       local_batch_size -> 16
       pub_data_size -> 20
       pub_data_batch_size -> 10
       non_iid -> True
       train_data_len -> 59990
       train_batch_size -> 320
       simulator -> <class 'BRP.FL_simulator'>
       the_worker_momentum -> 0.1
       dataset -> fashion
       seed -> 1
0,63.28%,NAN,73.09%
1,75.64%,NAN,76.04%
2,78.17%,NAN,77.29%
3,79.77%,NAN,78.40%
4,80.49%,NAN,78.94%
5,80.89%,NAN,79.45%
6,81.33%,NAN,79.37%
7,81.48%,NAN,79.31%

[01_18_08_12] ==> new recording
setup:
       model size -> 25450
       EPOCH -> 10
       lr -> 0.2
       base_lr -> 0.2
       epsilon -> 2.0
       delta -> 0.0007105421828459393
       std -> 1.0804217254638673
       is_DP_private -> True
       is_anti_byzantine_aggregation -> True
       is_central_DP_BR -> False
       is_local_DP_BR -> True
       sampling_type -> have_pub_root
       fix_worker_data_distributing_non_iid -> True
"       attacker -> gaussian_attack with mean:0, std:0.0675263578414917 and malicious worker number:15"
       mal_worker_portion -> 0.6
       start_attack_ite -> 0
       start_attack_percent -> 0.0
